Customer_Id,Gender,Age,City,First_purchase_date,Last_purchase_date,Total_Orders,Preferred_Category,Discount_Used_PCT,Delivery_Days,Ratings
CUST1562,Male,56,Hyderabad,05-05-2023,20-07-2024,9,Haircare,0.22,6.9,3.1
CUST1563,Male,26,Hyderabad,06-02-2023,29-07-2024,9,Makeup,0.36,2.9,3.8
CUST1564,Female,39,Bangalore,19-06-2023,27-10-2024,7,Skincare,0.66,5,3.4
CUST1565,Female,21,Pune,04-05-2023,13-08-2024,3,Skincare,0.03,4.1,3.6
CUST1566,Female,43,Chennai,04-02-2023,09-04-2024,5,Fragrance,0.25,4.2,5
CUST1567,Female,46,Hyderabad,28-03-2023,25-07-2024,4,Skincare,0.6,3.3,3.4
CUST1568,Male,51,Bangalore,14-05-2023,12-08-2024,7,Haircare,0.28,6.1,3.6
CUST1569,Male,40,Pune,15-07-2023,22-07-2024,9,Makeup,0.14,4.4,2.8
CUST1570,Female,54,Chennai,01-10-2023,27-03-2024,2,Makeup,0.3,4.7,2.6
CUST1571,Male,28,Hyderabad,20-07-2023,30-09-2024,8,Makeup,0.27,3.5,4.4
CUST1572,Male,23,Hyderabad,12-10-2023,22-02-2024,9,Skincare,0.64,2.9,3.9
CUST1573,Female,35,Mumbai,18-03-2023,02-07-2024,9,Makeup,0.53,2.4,4.4
CUST1574,Male,38,Mumbai,28-02-2023,27-05-2024,7,Fragrance,0.35,5.6,2.9
CUST1575,Female,59,Pune,06-05-2023,13-06-2024,9,Fragrance,0.69,3,3.9
CUST1576,Male,53,Chennai,19-04-2023,09-08-2024,9,Fragrance,0.33,5.5,3.1
CUST1577,Female,58,Hyderabad,12-08-2023,15-02-2024,3,Skincare,0.04,4,3.1
CUST1578,Female,55,Pune,05-10-2023,01-11-2024,4,Makeup,0.18,4.1,2.5
CUST1579,Female,51,Pune,09-03-2023,13-06-2024,2,Skincare,0.31,4.3,2.8
CUST1580,Female,34,Delhi,10-03-2023,07-09-2024,3,Makeup,0.11,3.8,3.3
CUST1581,Male,54,Mumbai,14-06-2023,20-07-2024,5,Haircare,0.66,2.5,2.8
CUST1582,Female,42,Chennai,11-06-2023,25-10-2024,5,Haircare,0.54,3.5,5
CUST1583,Female,55,Hyderabad,11-02-2023,03-05-2024,6,Skincare,0.19,5.3,3.3
CUST1584,Female,29,Pune,19-04-2023,13-06-2024,7,Fragrance,0.41,5.3,2.8
CUST1585,Male,40,Hyderabad,20-02-2023,25-08-2024,7,Skincare,0.51,3.4,3
CUST1586,Female,59,Delhi,07-09-2023,30-11-2024,1,Fragrance,0.66,4.3,4
CUST1587,Male,39,Chennai,21-01-2023,22-01-2024,2,Makeup,0.62,3,2.7
CUST1588,Female,38,Pune,27-10-2023,02-05-2024,9,Fragrance,0.36,3.1,4.7
CUST1589,Male,44,Hyderabad,19-05-2023,15-07-2024,2,Fragrance,0.54,2.1,4.9
CUST1590,Male,48,Mumbai,02-04-2023,17-07-2024,6,Makeup,0.39,6.5,3.1
CUST1591,Female,23,Delhi,07-10-2023,06-02-2024,1,Haircare,0.39,3.1,3.6
CUST1592,Male,44,Chennai,05-05-2023,08-11-2024,3,Makeup,0.08,3.1,2.6
CUST1593,Female,57,Delhi,21-04-2023,05-10-2024,2,Skincare,0.09,3.4,4.1
CUST1594,Female,51,Mumbai,19-05-2023,29-10-2024,3,Skincare,0.37,2.6,3.5
CUST1595,Female,29,Chennai,30-09-2023,21-01-2024,5,Skincare,0.19,5.2,3.2
CUST1596,Male,24,Delhi,09-04-2023,24-07-2024,6,Skincare,0.01,2.4,3
CUST1597,Male,27,Bangalore,09-09-2023,15-10-2024,9,Skincare,0.51,2.7,4.1
CUST1598,Female,34,Mumbai,14-04-2023,01-07-2024,4,Haircare,0.02,5.2,3.5
CUST1599,Female,43,Mumbai,02-08-2023,01-11-2024,7,Haircare,0.42,3.7,2.9
CUST1600,Male,38,Mumbai,06-09-2023,23-09-2024,6,Fragrance,0.38,5.5,4.2
CUST1601,Female,45,Bangalore,01-06-2023,06-09-2024,2,Skincare,0.68,4.8,3.9
CUST1602,Female,19,Bangalore,07-09-2023,08-11-2024,8,Makeup,0.34,3.3,4.6
CUST1603,Female,18,Hyderabad,02-10-2023,28-02-2024,7,Skincare,0.04,5.3,2.8
CUST1604,Male,53,Pune,14-06-2023,30-10-2024,7,Haircare,0.39,2.6,4.5
CUST1605,Male,43,Delhi,08-01-2023,12-07-2024,8,Skincare,0.59,4.7,4.2
CUST1606,Male,46,Hyderabad,11-10-2023,12-04-2024,1,Haircare,0.7,4.2,2.8
CUST1607,Female,38,Delhi,05-01-2023,08-01-2024,1,Fragrance,0.3,3.3,4.2
CUST1608,Female,28,Pune,25-05-2023,06-10-2024,8,Fragrance,0.22,5,3.6
CUST1609,Female,57,Bangalore,11-04-2023,10-06-2024,4,Fragrance,0.63,6.4,4.9
CUST1610,Male,28,Pune,13-06-2023,27-09-2024,5,Haircare,0.13,7,2.9
CUST1611,Female,53,Bangalore,27-05-2023,19-07-2024,8,Skincare,0.43,5,4.1
CUST1612,Female,56,Pune,05-03-2023,31-05-2024,5,Skincare,0.28,4,3.5
CUST1613,Female,57,Hyderabad,01-04-2023,07-06-2024,4,Makeup,0.03,3.1,4.9
CUST1614,Female,52,Chennai,27-04-2023,02-09-2024,6,Haircare,0.24,3.3,3.3
CUST1615,Male,51,Hyderabad,24-09-2023,17-11-2024,5,Makeup,0.19,4.4,4.9
CUST1616,Male,41,Delhi,22-06-2023,24-06-2024,7,Fragrance,0.48,3.8,4.8
CUST1617,Female,39,Hyderabad,16-02-2023,31-07-2024,7,Skincare,0.66,6.6,3.2
CUST1618,Male,22,Mumbai,20-05-2023,17-09-2024,4,Haircare,0.19,3.8,4.5
CUST1619,Male,50,Delhi,03-09-2023,09-01-2024,5,Makeup,0.57,3.9,5
CUST1620,Female,53,Pune,29-05-2023,07-09-2024,3,Makeup,0.04,3.9,3.1
CUST1621,Female,37,Delhi,03-09-2023,10-10-2024,4,Makeup,0.38,6.2,3.6
CUST1622,Male,36,Chennai,05-01-2023,30-03-2024,4,Skincare,0.05,5.3,3.8
CUST1623,Female,52,Bangalore,03-07-2023,06-12-2024,3,Skincare,0.65,5.1,3.2
CUST1624,Male,34,Pune,20-01-2023,01-06-2024,5,Skincare,0.54,3.7,2.5
CUST1625,Female,51,Delhi,15-02-2023,17-05-2024,5,Haircare,0.46,6.1,3.1
CUST1626,Male,26,Pune,12-01-2023,01-02-2024,7,Skincare,0.58,2.2,3.2
CUST1627,Female,43,Pune,11-03-2023,25-09-2024,4,Haircare,0.45,6.4,3.6
CUST1628,Male,19,Pune,17-01-2023,30-07-2024,4,Makeup,0.68,4.6,2.9
CUST1629,Male,26,Bangalore,27-05-2023,12-09-2024,9,Makeup,0.5,4,4.7
CUST1630,Male,26,Hyderabad,03-06-2023,19-07-2024,6,Fragrance,0.65,4.5,4.3
CUST1631,Female,57,Pune,18-04-2023,10-07-2024,4,Skincare,0.36,5.3,2.7
CUST1632,Male,34,Mumbai,24-08-2023,14-11-2024,2,Makeup,0.08,2.1,4.1
CUST1633,Male,18,Chennai,11-03-2023,14-04-2024,6,Skincare,0.37,6.4,4.1
CUST1634,Female,42,Bangalore,02-07-2023,13-01-2024,2,Haircare,0.09,4.2,4.9
CUST1635,Female,57,Delhi,07-09-2023,14-11-2024,5,Makeup,0.41,3.7,2.5
CUST1636,Male,59,Bangalore,16-08-2023,22-12-2024,6,Skincare,0.34,2.7,3.1
CUST1637,Male,42,Delhi,12-04-2023,24-10-2024,4,Makeup,0.44,4.2,4.8
CUST1638,Female,56,Bangalore,16-03-2023,02-08-2024,3,Makeup,0.01,4.5,4.8
CUST1639,Female,52,Delhi,04-08-2023,07-02-2024,7,Skincare,0.14,4,4.3
CUST1640,Female,20,Pune,22-07-2023,17-08-2024,2,Makeup,0.34,5.4,4.4
CUST1641,Female,54,Hyderabad,11-07-2023,04-09-2024,6,Makeup,0.67,4.1,2.7
CUST1642,Female,47,Delhi,06-09-2023,28-09-2024,4,Makeup,0.27,6.8,3.8
CUST1643,Male,55,Delhi,30-08-2023,29-01-2024,6,Makeup,0.3,5,3.1
CUST1644,Female,51,Mumbai,28-06-2023,18-07-2024,4,Haircare,0.5,6,3
CUST1645,Male,29,Delhi,07-08-2023,06-10-2024,4,Makeup,0.42,2.5,4.5
CUST1646,Male,36,Mumbai,23-03-2023,24-05-2024,4,Fragrance,0.21,4,2.8
CUST1647,Male,54,Chennai,02-04-2023,01-08-2024,9,Makeup,0.29,3.7,3.7
CUST1648,Female,34,Pune,24-06-2023,14-08-2024,7,Skincare,0.15,4.8,4.8
CUST1649,Male,27,Mumbai,27-08-2023,22-11-2024,3,Fragrance,0.68,6.3,3
CUST1650,Male,29,Hyderabad,17-09-2023,16-02-2024,3,Haircare,0.09,2.4,4.9
CUST1651,Female,33,Pune,12-06-2023,05-08-2024,6,Fragrance,0.26,2.4,5
CUST1652,Male,41,Mumbai,17-02-2023,03-04-2024,6,Fragrance,0.02,6.3,3.9
CUST1653,Male,36,Pune,26-04-2023,27-05-2024,4,Fragrance,0.16,3.1,2.9
CUST1654,Female,25,Pune,13-08-2023,06-10-2024,9,Skincare,0.55,5.3,3.3
CUST1655,Male,48,Pune,27-05-2023,30-08-2024,4,Skincare,0.14,4.7,3.6
CUST1656,Male,38,Chennai,04-03-2023,14-07-2024,9,Skincare,0.06,6.2,3.3
CUST1657,Male,34,Hyderabad,21-10-2023,25-11-2024,4,Haircare,0.33,2.6,3.2
CUST1658,Female,40,Bangalore,13-01-2023,02-05-2024,2,Skincare,0.01,2.6,4.9
CUST1659,Female,54,Bangalore,08-07-2023,31-12-2024,2,Skincare,0.06,4.8,2.9
CUST1660,Female,33,Mumbai,14-10-2023,27-01-2024,5,Fragrance,0.57,6.7,4.3
CUST1661,Male,23,Pune,27-07-2023,22-09-2024,4,Skincare,0.54,4.1,2.5
CUST1662,Male,25,Mumbai,24-04-2023,01-06-2024,7,Makeup,0.64,3.6,4
CUST1663,Female,42,Chennai,22-01-2023,11-04-2024,5,Skincare,0.6,5,4.8
CUST1664,Male,35,Chennai,02-08-2023,06-11-2024,6,Haircare,0.48,6.7,3.2
CUST1665,Male,42,Delhi,20-06-2023,10-10-2024,4,Haircare,0.04,6.2,3
CUST1666,Female,29,Chennai,23-02-2023,24-04-2024,2,Makeup,0.55,7,4.1
CUST1667,Female,32,Delhi,25-10-2023,09-03-2024,9,Haircare,0.59,2.1,4.3
CUST1668,Male,43,Hyderabad,06-05-2023,11-05-2024,7,Haircare,0.56,2.6,4.2
CUST1669,Male,58,Mumbai,04-10-2023,20-01-2024,4,Fragrance,0.36,5,3.3
CUST1670,Male,43,Hyderabad,23-07-2023,26-08-2024,3,Makeup,0.16,6.1,3.1
CUST1671,Female,49,Chennai,13-07-2023,20-08-2024,3,Fragrance,0.59,3.4,4.9
CUST1672,Female,27,Hyderabad,18-06-2023,14-11-2024,9,Fragrance,0.51,3.2,4.8
CUST1673,Female,33,Hyderabad,01-06-2023,16-11-2024,5,Skincare,0.69,5.9,3.6
CUST1674,Female,24,Hyderabad,04-02-2023,01-06-2024,3,Makeup,0.11,2.3,4.6
CUST1675,Male,34,Chennai,03-07-2023,07-07-2024,5,Skincare,0.16,3.8,3.6
CUST1676,Female,40,Pune,13-10-2023,30-03-2024,2,Skincare,0.15,4.5,3.6
CUST1677,Female,43,Hyderabad,26-02-2023,23-05-2024,4,Fragrance,0.55,4.8,2.9
CUST1678,Female,38,Delhi,10-08-2023,24-10-2024,2,Haircare,0.13,5.6,3.6
CUST1679,Female,39,Chennai,12-06-2023,23-12-2024,2,Makeup,0.05,3.8,3.8
CUST1680,Female,24,Hyderabad,19-01-2023,25-06-2024,8,Haircare,0.7,5.1,2.6
CUST1681,Male,31,Pune,21-09-2023,16-11-2024,1,Fragrance,0.02,4.9,3.6
CUST1682,Male,32,Chennai,09-10-2023,12-02-2024,7,Fragrance,0.58,4.7,4.5
CUST1683,Female,24,Bangalore,23-04-2023,21-05-2024,5,Fragrance,0.26,5.2,4.2
CUST1684,Male,26,Pune,30-01-2023,13-07-2024,8,Fragrance,0.59,3.3,4.1
CUST1685,Female,25,Delhi,15-05-2023,09-08-2024,1,Fragrance,0.39,2.4,4.8
CUST1686,Female,40,Hyderabad,08-03-2023,26-07-2024,7,Fragrance,0.63,2.6,2.5
CUST1687,Male,46,Bangalore,06-03-2023,12-08-2024,5,Haircare,0.65,3.1,3.9
CUST1688,Male,35,Bangalore,19-10-2023,03-12-2024,4,Skincare,0.01,4.5,4.5
CUST1689,Female,48,Chennai,25-01-2023,20-05-2024,7,Haircare,0.05,6.2,3.9
CUST1690,Female,47,Bangalore,06-02-2023,28-05-2024,2,Makeup,0.18,5.5,3.3
CUST1691,Female,56,Delhi,01-01-2023,31-05-2024,1,Haircare,0.47,5.9,2.8
CUST1692,Male,52,Delhi,06-02-2023,22-03-2024,1,Fragrance,0.62,3.8,4.7
CUST1693,Female,35,Mumbai,21-05-2023,12-10-2024,1,Haircare,0.32,4,3.7
CUST1694,Female,59,Delhi,20-08-2023,01-12-2024,5,Skincare,0.42,4,4.7
CUST1695,Female,56,Pune,16-05-2023,08-08-2024,7,Makeup,0.13,3,4
CUST1696,Male,34,Bangalore,07-07-2023,16-01-2024,2,Haircare,0.56,2.3,4.2
CUST1697,Female,31,Delhi,08-05-2023,18-09-2024,8,Skincare,0.68,5,4.5
CUST1698,Female,48,Chennai,20-07-2023,04-11-2024,4,Haircare,0.19,6.9,4.1
CUST1699,Male,41,Mumbai,07-05-2023,24-05-2024,3,Makeup,0.35,2.8,3.5
CUST1700,Female,52,Bangalore,14-09-2023,16-12-2024,8,Haircare,0.06,2.2,3.8
CUST1701,Female,51,Mumbai,13-06-2023,09-11-2024,2,Fragrance,0.39,5.9,4.5
CUST1702,Male,20,Bangalore,04-02-2023,08-03-2024,3,Haircare,0.35,3.3,3.4
CUST1703,Female,54,Chennai,13-07-2023,17-12-2024,3,Skincare,0.1,6.1,3.5
CUST1704,Male,57,Mumbai,10-07-2023,12-11-2024,1,Haircare,0.31,5.5,2.7
CUST1705,Male,43,Hyderabad,14-04-2023,20-09-2024,6,Skincare,0.23,6.7,4.8
CUST1706,Female,40,Pune,23-01-2023,11-07-2024,2,Makeup,0.37,4,2.7
CUST1707,Female,56,Pune,22-09-2023,21-01-2024,1,Haircare,0.41,5.3,4.1
CUST1708,Female,32,Bangalore,17-10-2023,02-03-2024,2,Makeup,0.01,4.3,3.5
CUST1709,Female,21,Hyderabad,17-09-2023,09-01-2024,6,Makeup,0.53,5.2,3.5
CUST1710,Male,46,Mumbai,16-03-2023,26-08-2024,4,Haircare,0.5,4.2,4.2
CUST1711,Female,39,Hyderabad,13-03-2023,21-08-2024,6,Skincare,0.26,2.9,2.7
CUST1712,Male,42,Hyderabad,16-09-2023,13-10-2024,9,Makeup,0.04,4.5,4
CUST1713,Female,30,Mumbai,07-07-2023,17-07-2024,8,Makeup,0.53,4.6,4.4
CUST1714,Female,35,Chennai,22-06-2023,05-12-2024,1,Haircare,0.67,6.1,4.6
CUST1715,Female,50,Hyderabad,17-10-2023,02-12-2024,8,Haircare,0.17,5.7,2.9
CUST1716,Male,33,Hyderabad,14-02-2023,20-06-2024,9,Haircare,0.23,5.3,4.7
CUST1717,Female,59,Chennai,02-03-2023,26-07-2024,6,Haircare,0.13,2.6,4.1
CUST1718,Female,19,Hyderabad,24-03-2023,19-07-2024,5,Haircare,0.4,5.6,4.7
CUST1719,Female,52,Hyderabad,03-05-2023,22-09-2024,6,Fragrance,0.11,4.5,3.7
CUST1720,Female,59,Hyderabad,16-01-2023,21-05-2024,6,Haircare,0.25,6.5,3.9
CUST1721,Male,51,Pune,07-03-2023,09-08-2024,9,Skincare,0.49,6.6,4.8
CUST1722,Female,47,Delhi,25-05-2023,23-10-2024,4,Makeup,0.39,2.3,4.7
CUST1723,Male,30,Chennai,11-06-2023,21-08-2024,2,Skincare,0.27,6.1,3.6
CUST1724,Male,30,Hyderabad,22-08-2023,06-12-2024,9,Skincare,0.29,2.2,3.2
CUST1725,Male,35,Pune,24-05-2023,07-10-2024,2,Fragrance,0.39,3.8,3.5
CUST1726,Male,49,Chennai,07-07-2023,28-12-2024,9,Haircare,0,4.7,3.5
CUST1727,Male,49,Bangalore,13-01-2023,14-02-2024,2,Makeup,0.05,2.7,3.2
CUST1728,Male,52,Bangalore,03-07-2023,08-01-2024,8,Skincare,0.62,5.7,3.2
CUST1729,Female,56,Hyderabad,21-04-2023,09-05-2024,9,Haircare,0.05,2,4.7
CUST1730,Male,46,Pune,17-10-2023,28-04-2024,9,Haircare,0.49,2.8,2.7
CUST1731,Male,46,Pune,22-10-2023,03-01-2024,9,Fragrance,0.64,4.9,4.2
CUST1732,Male,33,Chennai,03-08-2023,17-01-2024,2,Fragrance,0.19,5.6,2.9
CUST1733,Female,27,Chennai,30-04-2023,21-10-2024,4,Fragrance,0.26,6.6,3.4
CUST1734,Female,47,Pune,24-02-2023,04-09-2024,7,Makeup,0.4,5.5,2.7
CUST1735,Male,42,Chennai,27-01-2023,02-07-2024,2,Skincare,0.62,5.4,3.2
CUST1736,Female,56,Pune,28-04-2023,22-10-2024,1,Fragrance,0.66,4,4.4
CUST1737,Male,37,Delhi,09-08-2023,14-11-2024,3,Fragrance,0.52,2,4.7
CUST1738,Male,22,Pune,19-08-2023,06-01-2024,4,Fragrance,0.06,2.6,3.1
CUST1739,Female,18,Bangalore,22-02-2023,30-06-2024,8,Skincare,0.47,4.7,3.7
CUST1740,Male,47,Chennai,22-10-2023,31-03-2024,6,Skincare,0.29,5.4,3.7
CUST1741,Female,20,Pune,21-08-2023,21-11-2024,2,Fragrance,0.33,4.1,4.7
CUST1742,Female,31,Pune,07-06-2023,29-11-2024,9,Fragrance,0.03,5.7,4.4
CUST1743,Male,47,Chennai,26-09-2023,12-11-2024,2,Haircare,0.13,4.6,3.8
CUST1744,Male,21,Delhi,21-01-2023,16-07-2024,5,Fragrance,0.55,2.4,4.2
CUST1745,Female,35,Delhi,22-02-2023,26-04-2024,4,Makeup,0.32,3,4.6
CUST1746,Male,54,Chennai,02-10-2023,01-12-2024,7,Makeup,0.21,6.2,2.5
CUST1747,Male,42,Mumbai,08-10-2023,12-03-2024,8,Fragrance,0.27,5.6,3.5
CUST1748,Male,18,Chennai,02-08-2023,09-09-2024,5,Skincare,0.6,6.5,4.8
CUST1749,Female,32,Chennai,31-01-2023,07-06-2024,5,Haircare,0.52,2.6,4.4
CUST1750,Female,26,Delhi,02-07-2023,27-09-2024,2,Skincare,0.19,7,3.9
CUST1751,Male,32,Delhi,23-01-2023,17-02-2024,8,Fragrance,0.08,3,3.8
CUST1752,Female,41,Chennai,01-02-2023,17-02-2024,2,Makeup,0.18,2.1,3.4
CUST1753,Female,21,Chennai,15-03-2023,24-05-2024,6,Haircare,0.64,7,3.8
CUST1754,Female,29,Chennai,10-01-2023,22-01-2024,8,Skincare,0.41,3.4,4.1
CUST1755,Female,54,Delhi,23-02-2023,02-05-2024,6,Skincare,0.37,5.3,3.5
CUST1756,Female,54,Chennai,21-02-2023,18-03-2024,4,Fragrance,0.42,2.9,4.3
CUST1757,Male,23,Chennai,28-05-2023,15-07-2024,4,Haircare,0.26,4.9,4.7
CUST1758,Male,56,Hyderabad,09-06-2023,20-12-2024,6,Makeup,0.56,6.5,2.9
CUST1759,Male,41,Mumbai,14-01-2023,20-01-2024,4,Fragrance,0.37,3.6,3.6
CUST1760,Female,28,Bangalore,27-06-2023,23-08-2024,8,Haircare,0.08,5.4,3.5
CUST1761,Female,30,Mumbai,22-02-2023,11-04-2024,9,Skincare,0.09,2.9,4.2
CUST1762,Male,51,Hyderabad,22-01-2023,04-05-2024,1,Fragrance,0.38,5.1,3.1
CUST1763,Female,42,Bangalore,30-01-2023,23-03-2024,4,Skincare,0.66,3.7,4.1
CUST1764,Male,24,Chennai,10-07-2023,18-01-2024,4,Skincare,0.22,3.1,4.7
CUST1765,Male,21,Hyderabad,17-09-2023,17-11-2024,2,Fragrance,0.61,3.6,3.5
CUST1766,Male,25,Chennai,24-07-2023,09-08-2024,6,Fragrance,0.53,2.9,4.8
CUST1767,Female,37,Delhi,28-02-2023,17-08-2024,3,Fragrance,0.17,6.5,5
CUST1768,Female,46,Pune,21-09-2023,15-10-2024,7,Fragrance,0.03,4,2.8
CUST1769,Male,27,Hyderabad,12-01-2023,22-05-2024,5,Fragrance,0.07,3.2,3.1
CUST1770,Male,51,Delhi,29-04-2023,27-05-2024,4,Skincare,0.51,4.2,4.9
CUST1771,Male,43,Hyderabad,17-10-2023,10-02-2024,5,Makeup,0.14,3.6,4.9
CUST1772,Male,58,Hyderabad,05-09-2023,11-02-2024,8,Makeup,0.26,5.7,2.7
CUST1773,Female,20,Delhi,07-05-2023,01-06-2024,3,Fragrance,0.35,6.9,2.5
CUST1774,Female,23,Bangalore,16-03-2023,17-07-2024,7,Skincare,0.51,4.2,2.9
CUST1775,Male,22,Mumbai,23-07-2023,13-12-2024,6,Makeup,0.08,6.3,5
CUST1776,Male,22,Chennai,18-02-2023,14-03-2024,1,Makeup,0.28,4.8,2.9
CUST1777,Female,40,Hyderabad,20-03-2023,12-05-2024,7,Makeup,0.34,2.8,3.8
CUST1778,Female,26,Chennai,29-08-2023,31-01-2024,7,Skincare,0.38,5.5,4.6
CUST1779,Male,52,Pune,03-06-2023,14-08-2024,1,Fragrance,0.57,4.6,2.6
CUST1780,Male,37,Delhi,01-10-2023,28-01-2024,9,Fragrance,0.12,5.3,4
CUST1781,Male,59,Chennai,06-04-2023,31-05-2024,6,Fragrance,0.57,6.4,3.2
CUST1782,Female,52,Delhi,02-08-2023,05-10-2024,2,Haircare,0.49,4.2,4.7
CUST1783,Female,35,Chennai,21-10-2023,21-01-2024,5,Haircare,0.39,6.5,3.2
CUST1784,Female,34,Mumbai,28-07-2023,21-10-2024,4,Haircare,0.49,5.8,4.2
CUST1785,Male,41,Mumbai,29-03-2023,16-06-2024,7,Skincare,0.29,4.4,4.2
CUST1786,Male,20,Mumbai,21-09-2023,07-03-2024,8,Makeup,0.1,5,3.1
CUST1787,Female,49,Mumbai,06-06-2023,21-09-2024,1,Makeup,0.47,3.6,2.6
CUST1788,Female,52,Mumbai,05-06-2023,30-11-2024,5,Skincare,0.37,6.9,3.5
CUST1789,Male,55,Mumbai,19-05-2023,13-09-2024,3,Skincare,0.45,5.3,3.2
CUST1790,Female,30,Delhi,01-05-2023,15-11-2024,1,Fragrance,0.24,2.2,4.5
CUST1791,Female,42,Hyderabad,06-03-2023,09-08-2024,3,Fragrance,0.63,3.6,4.5
CUST1792,Male,26,Chennai,17-04-2023,08-07-2024,6,Haircare,0.41,5.1,3.6
CUST1793,Female,21,Mumbai,27-05-2023,20-10-2024,7,Haircare,0.06,2.3,4
CUST1794,Male,31,Delhi,17-05-2023,26-11-2024,8,Skincare,0.31,2.1,4
CUST1795,Male,54,Delhi,11-06-2023,26-11-2024,4,Haircare,0.53,4.3,4.6
CUST1796,Male,51,Delhi,10-04-2023,29-09-2024,3,Makeup,0.56,3.7,3.6
CUST1797,Male,28,Hyderabad,21-05-2023,04-06-2024,5,Skincare,0.35,4.2,3.2
CUST1798,Male,58,Chennai,24-03-2023,01-08-2024,9,Skincare,0.63,3.3,3.2
CUST1799,Male,20,Hyderabad,26-06-2023,11-11-2024,6,Makeup,0.19,2.8,3.8
CUST1800,Male,45,Bangalore,17-07-2023,13-01-2024,9,Fragrance,0.29,5.4,3.6
CUST1801,Female,46,Delhi,22-04-2023,12-10-2024,6,Fragrance,0.63,4.6,3.6
CUST1802,Male,26,Bangalore,25-02-2023,26-03-2024,2,Makeup,0.63,3,2.7
CUST1803,Male,20,Pune,28-06-2023,23-08-2024,5,Makeup,0.48,3.6,4.3
CUST1804,Female,42,Mumbai,05-07-2023,27-11-2024,9,Haircare,0.6,5,3
CUST1805,Female,51,Mumbai,06-08-2023,31-01-2024,8,Skincare,0.06,2.4,3
CUST1806,Female,29,Hyderabad,05-08-2023,10-12-2024,7,Haircare,0.61,2.7,3.5
CUST1807,Male,59,Chennai,30-04-2023,16-06-2024,1,Makeup,0.22,2.4,3.1
CUST1808,Female,26,Bangalore,24-06-2023,03-01-2024,4,Haircare,0.12,6.1,4
CUST1809,Male,32,Chennai,23-01-2023,07-06-2024,7,Makeup,0.17,5.8,3.4
CUST1810,Male,57,Hyderabad,01-08-2023,22-08-2024,7,Haircare,0.29,5.8,3.6
CUST1811,Male,42,Mumbai,23-08-2023,28-08-2024,6,Haircare,0.18,5.6,3.8
CUST1812,Male,22,Chennai,13-01-2023,16-07-2024,8,Fragrance,0.22,5.3,3
CUST1813,Female,28,Chennai,11-04-2023,23-07-2024,6,Makeup,0.09,4.4,2.9
CUST1814,Female,51,Mumbai,24-01-2023,28-02-2024,3,Haircare,0.21,5.2,4.7
CUST1815,Male,41,Bangalore,11-01-2023,30-03-2024,4,Skincare,0.4,2.2,3.6
CUST1816,Male,32,Mumbai,30-09-2023,23-01-2024,3,Haircare,0.31,5.1,3.5
CUST1817,Male,55,Chennai,08-10-2023,03-12-2024,1,Haircare,0.24,5.9,2.6
CUST1818,Female,25,Bangalore,04-04-2023,22-05-2024,5,Skincare,0.52,4.5,3.7
CUST1819,Male,22,Bangalore,20-07-2023,08-01-2024,1,Makeup,0.63,3.8,3.9
CUST1820,Male,43,Mumbai,21-01-2023,12-04-2024,1,Fragrance,0.53,3.4,3.9
CUST1821,Female,35,Chennai,30-07-2023,03-10-2024,2,Fragrance,0.23,5.2,4.3
CUST1822,Female,23,Hyderabad,20-05-2023,04-08-2024,4,Fragrance,0.52,5.5,2.9
CUST1823,Male,54,Chennai,20-10-2023,03-12-2024,6,Skincare,0.11,6.4,3.1
CUST1824,Female,30,Delhi,25-10-2023,11-01-2024,8,Haircare,0.09,3.7,4.5
CUST1825,Female,45,Pune,11-04-2023,30-04-2024,3,Makeup,0.24,5.8,4.9
CUST1826,Male,22,Hyderabad,28-01-2023,07-08-2024,1,Haircare,0.57,4.8,2.8
CUST1827,Female,30,Bangalore,10-02-2023,12-06-2024,3,Fragrance,0.17,6.4,3.7
CUST1828,Male,34,Hyderabad,26-05-2023,31-07-2024,3,Haircare,0.04,4.6,3
CUST1829,Female,57,Bangalore,13-09-2023,04-12-2024,5,Skincare,0.09,4.6,2.7
CUST1830,Male,49,Bangalore,15-08-2023,17-08-2024,4,Skincare,0.6,4.9,3.3
CUST1831,Male,46,Hyderabad,24-08-2023,21-02-2024,4,Makeup,0.44,5.7,2.9
CUST1832,Male,20,Bangalore,13-01-2023,17-03-2024,9,Makeup,0.18,6.8,4.3
CUST1833,Female,57,Bangalore,29-07-2023,06-09-2024,7,Fragrance,0.39,2.4,3.8
CUST1834,Male,51,Delhi,17-08-2023,14-10-2024,4,Makeup,0.37,2.3,2.9
CUST1835,Female,57,Chennai,10-04-2023,09-10-2024,3,Haircare,0.46,6.7,2.5
CUST1836,Male,44,Chennai,31-01-2023,02-04-2024,6,Skincare,0.16,4.6,4.5
CUST1837,Male,30,Pune,16-01-2023,27-05-2024,3,Skincare,0.61,5.1,2.9
CUST1838,Female,50,Pune,17-05-2023,15-07-2024,6,Skincare,0.22,4.4,4
CUST1839,Male,23,Delhi,15-06-2023,08-10-2024,9,Makeup,0.49,2.5,3.3
CUST1840,Male,41,Pune,10-04-2023,23-06-2024,6,Skincare,0.01,5.8,4
CUST1841,Female,36,Hyderabad,19-04-2023,18-08-2024,4,Skincare,0.26,5.7,3.3
CUST1842,Male,33,Mumbai,22-06-2023,06-10-2024,5,Skincare,0.25,3.6,2.7
CUST1843,Male,57,Mumbai,25-08-2023,28-11-2024,6,Fragrance,0.38,3.5,3.1
