Customer_Id,Gender,Age,City,First_Purchase_Date,Last_Purchase_Date,Total_Orders,Preferred_Category,Discount_Used_PCT,Delivery_Days,Ratings,Rule_Based_Revenue,Days_From_Last_Purchase  ,Churn,Customer_Risk,Flag_Age,Flag_Delivery,Flag_Low_Rating,Flag_Order,Flag_Discount,Toatal_Customers,Churn_Rate,Retention_Rate,Avg_Delivery_Days,Avg_Ratings,High_Risk_Customers,Low_Risk_Customers,Average_Order_Value,Customer_LifeTime_Value,CLV_Segments
CUST1271,Female,26,Chennai,03-02-2023,19-07-2024,1,Haircare,0.46,6,4.3,450,166,YES,LOW RISK,OK,FLAG,OK,FLAG,OK,,,,,,,,450,450,Low CLV
CUST1272,Female,34,Mumbai,10-02-2023,15-06-2024,3,Haircare,0.69,2.3,3.1,1050,200,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,1050,Low CLV
CUST1273,Female,26,Chennai,16-03-2023,11-05-2024,2,Fragrance,0.19,5.5,2.9,700,235,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1274,Male,28,Pune,06-10-2023,25-12-2024,9,Makeup,0.47,4.9,3.8,3150,7,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1275,Female,32,Chennai,25-06-2023,03-12-2024,1,Fragrance,0.04,6.5,3.2,350,29,NO,HIGH RISK,OK,FLAG,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1276,Male,41,Pune,30-05-2023,14-11-2024,9,Fragrance,0.08,2.6,4.1,4050,48,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,4050,High CLV
CUST1277,Female,55,Delhi,30-09-2023,11-12-2024,9,Skincare,0,4.7,2.8,3150,21,NO,LOW RISK,FLAG,OK,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1278,Male,52,Mumbai,18-04-2023,05-09-2024,8,Fragrance,0.7,6.4,4.1,3600,118,YES,LOW RISK,FLAG,FLAG,OK,OK,FLAG,,,,,,,,450,3600,High CLV
CUST1279,Female,47,Delhi,19-05-2023,27-07-2024,8,Haircare,0.56,4.1,3.2,2800,158,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2800,Medium CLV
CUST1280,Female,48,Bangalore,28-09-2023,03-10-2024,1,Haircare,0.55,4.4,2.5,350,90,NO,LOW RISK,OK,OK,FLAG,FLAG,FLAG,,,,,,,,350,350,Low CLV
CUST1281,Female,22,Delhi,16-10-2023,07-01-2024,8,Skincare,0.36,2.4,2.8,2800,360,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1282,Female,31,Pune,31-07-2023,20-09-2024,3,Skincare,0.21,3.4,4.8,1350,103,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1283,Male,28,Delhi,29-09-2023,01-10-2024,7,Skincare,0.11,3.6,4.7,3150,92,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1284,Female,26,Delhi,07-03-2023,26-05-2024,1,Skincare,0.2,6.7,3.1,350,220,YES,LOW RISK,OK,FLAG,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1285,Male,51,Mumbai,05-09-2023,06-11-2024,1,Skincare,0.26,3.4,4.4,450,56,NO,LOW RISK,FLAG,OK,OK,FLAG,OK,,,,,,,,450,450,Low CLV
CUST1286,Male,29,Delhi,05-06-2023,23-07-2024,5,Fragrance,0.53,4.3,4,1750,162,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,1750,Medium CLV
CUST1287,Male,52,Mumbai,16-02-2023,02-05-2024,5,Skincare,0.38,5.4,4.9,2250,244,YES,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,450,2250,Medium CLV
CUST1288,Male,52,Hyderabad,20-07-2023,08-11-2024,8,Fragrance,0.05,2.8,3.4,2800,54,NO,LOW RISK,FLAG,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1289,Female,18,Bangalore,28-05-2023,18-11-2024,7,Makeup,0.01,4.4,4.2,3150,44,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1290,Male,57,Mumbai,04-05-2023,20-08-2024,8,Skincare,0.07,5.7,2.7,2800,134,YES,LOW RISK,FLAG,FLAG,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1291,Male,39,Pune,01-01-2023,02-07-2024,6,Skincare,0.29,6.3,3.5,2100,183,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1292,Male,46,Hyderabad,04-09-2023,13-03-2024,6,Fragrance,0.65,5.1,4.9,2700,294,YES,LOW RISK,OK,FLAG,OK,OK,FLAG,,,,,,,,450,2700,Medium CLV
CUST1293,Female,25,Mumbai,08-05-2023,11-07-2024,2,Makeup,0.45,5.3,3.8,700,174,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,700,Low CLV
CUST1294,Female,28,Mumbai,10-07-2023,28-09-2024,6,Fragrance,0.56,2.6,3.2,2100,95,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1295,Female,58,Bangalore,08-03-2023,18-09-2024,5,Fragrance,0.33,6.7,2.8,1750,105,YES,LOW RISK,FLAG,FLAG,FLAG,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1296,Female,54,Pune,04-01-2023,18-01-2024,3,Skincare,0.25,2.7,4.3,1350,349,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1297,Male,31,Chennai,21-10-2023,28-01-2024,6,Haircare,0.08,5.9,4.1,2700,339,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1298,Male,47,Chennai,23-05-2023,23-06-2024,8,Haircare,0.61,3.3,3.4,2800,192,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2800,Medium CLV
CUST1299,Female,52,Mumbai,10-07-2023,13-10-2024,9,Fragrance,0.55,6.7,4.9,4050,80,NO,LOW RISK,FLAG,FLAG,OK,OK,FLAG,,,,,,,,450,4050,High CLV
CUST1300,Male,38,Delhi,21-01-2023,28-05-2024,1,Skincare,0.12,5.6,2.6,350,218,YES,LOW RISK,OK,FLAG,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1301,Male,54,Pune,15-08-2023,26-02-2024,3,Makeup,0.36,5.8,3.3,1050,310,YES,LOW RISK,FLAG,FLAG,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1302,Male,22,Hyderabad,27-04-2023,19-09-2024,3,Haircare,0.34,3.1,4.8,1350,104,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1303,Female,36,Delhi,22-05-2023,11-09-2024,8,Makeup,0.44,4.2,3.3,2800,112,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1304,Female,31,Delhi,08-02-2023,01-05-2024,1,Haircare,0.66,5.1,3.1,350,245,YES,LOW RISK,OK,FLAG,FLAG,FLAG,FLAG,,,,,,,,350,350,Low CLV
CUST1305,Male,43,Pune,09-09-2023,21-10-2024,5,Skincare,0.41,5.8,3.8,1750,72,NO,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1306,Female,21,Mumbai,26-07-2023,18-11-2024,3,Fragrance,0.38,2.5,4.6,1350,44,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1307,Female,42,Mumbai,29-07-2023,07-01-2024,2,Makeup,0.04,6.8,2.8,700,360,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1308,Female,59,Mumbai,25-04-2023,11-07-2024,8,Makeup,0.04,6.5,4.9,3600,174,YES,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1309,Female,42,Mumbai,13-08-2023,09-10-2024,3,Fragrance,0.13,3.4,4.5,1350,84,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1310,Female,35,Chennai,14-05-2023,15-06-2024,7,Makeup,0.02,6.1,3,2450,200,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1311,Male,57,Mumbai,08-09-2023,21-09-2024,1,Haircare,0.52,4.6,4.3,450,102,YES,LOW RISK,FLAG,OK,OK,FLAG,FLAG,,,,,,,,450,450,Low CLV
CUST1312,Female,25,Chennai,07-08-2023,15-01-2024,6,Fragrance,0.51,4.3,3.5,2100,352,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1313,Male,56,Chennai,01-04-2023,06-10-2024,3,Haircare,0.1,3.6,3.5,1050,87,NO,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,350,1050,Low CLV
CUST1314,Male,57,Mumbai,15-02-2023,26-06-2024,8,Haircare,0.59,4.9,4.5,3600,189,YES,LOW RISK,FLAG,OK,OK,OK,FLAG,,,,,,,,450,3600,High CLV
CUST1315,Female,31,Bangalore,07-02-2023,06-04-2024,6,Skincare,0.11,5.6,4.9,2700,270,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1316,Male,49,Hyderabad,22-05-2023,25-10-2024,2,Haircare,0.21,4.1,2.8,700,68,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1317,Male,55,Delhi,10-04-2023,01-07-2024,6,Skincare,0.17,5.1,3.6,2100,184,YES,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1318,Male,50,Chennai,09-07-2023,19-11-2024,7,Makeup,0.26,5.5,3.7,2450,43,NO,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1319,Female,40,Pune,04-02-2023,04-06-2024,5,Makeup,0.18,5.6,3.4,1750,211,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1320,Female,32,Pune,27-05-2023,19-11-2024,3,Skincare,0.34,2.3,3.4,1050,43,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1321,Male,50,Hyderabad,30-01-2023,16-07-2024,4,Haircare,0.29,6.3,2.6,1400,169,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,1400,Low CLV
CUST1322,Female,42,Pune,25-03-2023,15-06-2024,4,Fragrance,0.69,4.3,4.2,1800,200,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,450,1800,Medium CLV
CUST1323,Female,34,Bangalore,08-10-2023,17-04-2024,6,Fragrance,0.04,3.3,3.6,2100,259,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1324,Female,50,Pune,27-09-2023,10-04-2024,1,Skincare,0.1,3.2,3,350,266,YES,LOW RISK,OK,OK,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1325,Female,19,Delhi,03-06-2023,29-06-2024,4,Makeup,0.04,4.4,4.5,1800,186,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1800,Medium CLV
CUST1326,Male,31,Delhi,12-04-2023,30-06-2024,4,Makeup,0.44,6.4,4.5,1800,185,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,1800,Medium CLV
CUST1327,Male,57,Chennai,03-08-2023,14-12-2024,1,Fragrance,0.04,3.9,3.7,350,18,NO,LOW RISK,FLAG,OK,OK,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1328,Female,57,Mumbai,30-05-2023,11-06-2024,9,Skincare,0.59,5.7,3.2,3150,204,YES,LOW RISK,FLAG,FLAG,FLAG,OK,FLAG,,,,,,,,350,3150,Medium CLV
CUST1329,Female,56,Bangalore,24-03-2023,26-05-2024,4,Fragrance,0.36,2.5,4.1,1800,220,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,450,1800,Medium CLV
CUST1330,Male,23,Chennai,20-04-2023,26-10-2024,7,Haircare,0.37,4.4,3.2,2450,67,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1331,Male,23,Bangalore,02-10-2023,25-02-2024,3,Haircare,0.39,7,3.1,1050,311,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1332,Female,20,Mumbai,20-07-2023,07-10-2024,3,Skincare,0.12,5.9,4.3,1350,86,NO,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1333,Male,24,Pune,11-10-2023,10-02-2024,8,Skincare,0.14,3.1,2.6,2800,326,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1334,Female,25,Pune,22-06-2023,03-08-2024,8,Haircare,0.22,4.5,2.7,2800,151,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1335,Female,59,Mumbai,25-07-2023,21-10-2024,1,Makeup,0.42,3.2,2.5,350,72,NO,LOW RISK,FLAG,OK,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1336,Male,32,Chennai,04-03-2023,29-07-2024,2,Skincare,0.15,4,2.9,700,156,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1337,Male,46,Mumbai,14-03-2023,16-06-2024,8,Haircare,0.08,5.9,2.7,2800,199,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1338,Female,50,Hyderabad,08-09-2023,21-03-2024,1,Haircare,0.68,5.9,5,450,286,YES,LOW RISK,OK,FLAG,OK,FLAG,FLAG,,,,,,,,450,450,Low CLV
CUST1339,Female,47,Delhi,04-05-2023,22-10-2024,8,Makeup,0.02,3.1,3.2,2800,71,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1340,Male,56,Chennai,01-05-2023,28-09-2024,8,Makeup,0.56,6.6,2.9,2800,95,YES,LOW RISK,FLAG,FLAG,FLAG,OK,FLAG,,,,,,,,350,2800,Medium CLV
CUST1341,Female,44,Bangalore,02-10-2023,03-10-2024,2,Makeup,0.55,5,3.1,700,90,NO,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,700,Low CLV
CUST1342,Male,53,Hyderabad,30-04-2023,27-08-2024,4,Makeup,0.21,3.9,4.8,1800,127,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,450,1800,Medium CLV
CUST1343,Female,46,Chennai,13-06-2023,04-07-2024,6,Fragrance,0.09,4.5,3.8,2100,181,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1344,Male,55,Mumbai,13-10-2023,04-02-2024,9,Makeup,0.1,5,3.4,3150,332,YES,LOW RISK,FLAG,OK,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1345,Male,50,Mumbai,22-09-2023,17-11-2024,8,Fragrance,0.49,4.8,4.7,3600,45,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1346,Male,54,Mumbai,10-06-2023,20-08-2024,8,Skincare,0.45,4.4,3.5,2800,134,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1347,Female,44,Mumbai,30-03-2023,05-04-2024,7,Haircare,0.55,4.5,3.3,2450,271,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2450,Medium CLV
CUST1348,Female,50,Bangalore,22-05-2023,21-11-2024,9,Fragrance,0.66,2.9,3,3150,41,NO,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,3150,Medium CLV
CUST1349,Male,21,Hyderabad,22-07-2023,17-11-2024,2,Skincare,0.48,6.1,3.4,700,45,NO,HIGH RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1350,Female,39,Pune,15-08-2023,25-02-2024,3,Skincare,0.11,4.7,3.3,1050,311,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1351,Male,19,Delhi,10-08-2023,01-12-2024,8,Fragrance,0.17,2.7,4.2,3600,31,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1352,Male,27,Bangalore,10-02-2023,25-02-2024,6,Skincare,0.59,5.8,3.2,2100,311,YES,LOW RISK,OK,FLAG,FLAG,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1353,Female,22,Bangalore,15-07-2023,05-10-2024,9,Skincare,0.15,6.7,3.9,3150,88,NO,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1354,Female,27,Pune,09-03-2023,03-09-2024,4,Fragrance,0.05,6.7,2.7,1400,120,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,1400,Low CLV
CUST1355,Male,50,Pune,21-09-2023,01-12-2024,8,Skincare,0.49,3.8,3,2800,31,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1356,Female,55,Delhi,02-01-2023,05-05-2024,3,Makeup,0.28,2.7,3.5,1050,241,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,350,1050,Low CLV
CUST1357,Female,30,Delhi,05-05-2023,25-08-2024,3,Makeup,0.64,4.6,4.8,1350,129,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,450,1350,Low CLV
CUST1358,Male,48,Pune,20-04-2023,01-05-2024,8,Haircare,0.46,2.6,3.4,2800,245,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1359,Male,53,Mumbai,27-03-2023,30-07-2024,5,Skincare,0.06,6.7,4.2,2250,155,YES,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,450,2250,Medium CLV
CUST1360,Female,41,Bangalore,30-04-2023,21-06-2024,3,Haircare,0.66,2.9,3.1,1050,194,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,1050,Low CLV
CUST1361,Male,32,Chennai,07-05-2023,20-07-2024,1,Makeup,0.18,3.3,2.8,350,165,YES,LOW RISK,OK,OK,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1362,Male,46,Delhi,12-09-2023,22-01-2024,3,Makeup,0.24,4,2.6,1050,345,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1363,Female,25,Delhi,02-07-2023,28-07-2024,9,Makeup,0.28,3.9,3.3,3150,157,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1364,Male,22,Pune,16-01-2023,04-06-2024,5,Skincare,0.04,6,2.9,1750,211,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1365,Male,46,Hyderabad,03-03-2023,25-07-2024,2,Skincare,0.35,4.3,2.9,700,160,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1366,Female,21,Chennai,07-06-2023,18-10-2024,7,Makeup,0.09,2.9,4.4,3150,75,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1367,Female,29,Chennai,25-09-2023,30-12-2024,2,Haircare,0.28,3.3,2.5,700,2,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1368,Male,19,Delhi,04-02-2023,08-02-2024,4,Haircare,0.25,4.5,3.9,1400,328,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,1400,Low CLV
CUST1369,Male,44,Mumbai,24-09-2023,19-11-2024,7,Fragrance,0.54,2.7,3.4,2450,43,NO,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2450,Medium CLV
CUST1370,Female,48,Hyderabad,05-03-2023,07-08-2024,4,Makeup,0.56,5.1,3.8,1400,147,YES,LOW RISK,OK,FLAG,OK,OK,FLAG,,,,,,,,350,1400,Low CLV
CUST1371,Female,53,Chennai,19-02-2023,07-05-2024,7,Haircare,0.11,4.8,3.9,2450,239,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1372,Female,53,Delhi,12-09-2023,19-11-2024,7,Makeup,0.26,5.6,3.3,2450,43,NO,HIGH RISK,FLAG,FLAG,FLAG,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1373,Female,43,Chennai,29-05-2023,23-09-2024,1,Haircare,0.26,6.7,3.2,350,100,YES,LOW RISK,OK,FLAG,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1374,Male,44,Hyderabad,03-10-2023,30-01-2024,6,Fragrance,0.11,6.6,4.3,2700,337,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1375,Female,22,Hyderabad,21-06-2023,18-08-2024,9,Fragrance,0.56,6.7,4.7,4050,136,YES,LOW RISK,OK,FLAG,OK,OK,FLAG,,,,,,,,450,4050,High CLV
CUST1376,Female,37,Bangalore,20-07-2023,21-08-2024,2,Makeup,0.5,3.2,3,700,133,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1377,Male,28,Pune,04-02-2023,06-04-2024,3,Haircare,0.13,2.7,2.7,1050,270,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1378,Female,27,Pune,04-08-2023,22-09-2024,5,Skincare,0.26,3.5,4.7,2250,101,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,2250,Medium CLV
CUST1379,Male,57,Delhi,06-03-2023,25-06-2024,9,Fragrance,0.07,6.5,3.4,3150,190,YES,LOW RISK,FLAG,FLAG,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1380,Female,55,Hyderabad,08-01-2023,26-01-2024,4,Makeup,0.44,6.9,3.9,1400,341,YES,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,350,1400,Low CLV
CUST1381,Female,23,Bangalore,17-03-2023,29-09-2024,1,Makeup,0.08,6.3,3.4,350,94,YES,LOW RISK,OK,FLAG,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1382,Female,25,Bangalore,23-06-2023,23-10-2024,4,Haircare,0.69,2.6,2.8,1400,70,NO,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,1400,Low CLV
CUST1383,Male,40,Chennai,16-02-2023,28-08-2024,6,Makeup,0.55,6.7,4,2100,126,YES,LOW RISK,OK,FLAG,OK,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1384,Male,43,Chennai,15-01-2023,02-03-2024,5,Fragrance,0.27,4.1,3.8,1750,305,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1385,Female,29,Bangalore,27-05-2023,09-11-2024,1,Makeup,0.4,2,3,350,53,NO,LOW RISK,OK,OK,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1386,Male,43,Chennai,26-01-2023,09-08-2024,4,Makeup,0.64,4.2,3.6,1400,145,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,1400,Low CLV
CUST1387,Male,30,Hyderabad,03-04-2023,05-05-2024,6,Skincare,0.39,2.2,4.5,2700,241,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1388,Male,57,Mumbai,20-08-2023,07-01-2024,4,Skincare,0.12,4.7,4,1400,360,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,350,1400,Low CLV
CUST1389,Male,35,Hyderabad,21-01-2023,14-04-2024,9,Fragrance,0.27,3.7,2.7,3150,262,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1390,Male,42,Bangalore,07-02-2023,07-08-2024,5,Haircare,0.59,4.4,3.9,1750,147,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,1750,Medium CLV
CUST1391,Male,50,Bangalore,03-10-2023,14-02-2024,8,Skincare,0.45,5.1,4.3,3600,322,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1392,Female,57,Hyderabad,06-06-2023,23-08-2024,9,Haircare,0.46,6.3,4.5,4050,131,YES,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,450,4050,High CLV
CUST1393,Female,29,Chennai,28-06-2023,11-07-2024,5,Fragrance,0.61,5.3,4.1,2250,174,YES,LOW RISK,OK,FLAG,OK,OK,FLAG,,,,,,,,450,2250,Medium CLV
CUST1394,Male,53,Chennai,12-05-2023,05-10-2024,6,Skincare,0.63,4.2,2.9,2100,88,NO,LOW RISK,FLAG,OK,FLAG,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1395,Female,21,Pune,28-01-2023,04-06-2024,1,Haircare,0.64,6.1,4.3,450,211,YES,LOW RISK,OK,FLAG,OK,FLAG,FLAG,,,,,,,,450,450,Low CLV
CUST1396,Female,22,Bangalore,17-09-2023,09-11-2024,7,Skincare,0.07,6.5,4.2,3150,53,NO,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1397,Female,54,Delhi,17-03-2023,11-08-2024,4,Fragrance,0.38,2.6,2.6,1400,143,YES,LOW RISK,FLAG,OK,FLAG,OK,OK,,,,,,,,350,1400,Low CLV
CUST1398,Female,25,Pune,08-03-2023,05-04-2024,2,Fragrance,0.52,4.7,3.5,700,271,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,700,Low CLV
CUST1399,Male,59,Chennai,13-07-2023,05-08-2024,5,Skincare,0.53,3.4,3.3,1750,149,YES,LOW RISK,FLAG,OK,FLAG,OK,FLAG,,,,,,,,350,1750,Medium CLV
CUST1400,Female,45,Hyderabad,11-06-2023,31-08-2024,3,Haircare,0.42,2.2,4.2,1350,123,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1401,Female,48,Chennai,14-09-2023,15-11-2024,6,Makeup,0.12,5.3,3,2100,47,NO,HIGH RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1402,Male,26,Hyderabad,13-03-2023,25-06-2024,8,Makeup,0.56,6.3,4,2800,190,YES,LOW RISK,OK,FLAG,OK,OK,FLAG,,,,,,,,350,2800,Medium CLV
CUST1403,Male,46,Pune,28-03-2023,23-05-2024,7,Skincare,0.5,2.8,4.8,3150,223,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1404,Female,31,Bangalore,19-09-2023,01-02-2024,3,Haircare,0.06,6.1,4.5,1350,335,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1405,Female,57,Chennai,02-08-2023,02-10-2024,8,Makeup,0.32,6.3,4.8,3600,91,YES,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1406,Female,58,Hyderabad,02-06-2023,05-11-2024,2,Fragrance,0.12,6.6,4.9,900,57,NO,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,450,900,Low CLV
